StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,PlacementStatus,Company_Tier
2481,6.6,1,1,1,77,3.0,No,No,57,68,NotPlaced,
2482,8.6,1,3,2,90,4.8,Yes,Yes,80,80,Placed,Tier 1
2483,7.6,1,2,2,76,4.5,Yes,Yes,76,81,NotPlaced,
2484,8.6,1,3,0,83,4.8,Yes,Yes,81,86,Placed,Tier 2
2485,7.7,1,0,0,75,4.1,Yes,Yes,71,61,Placed,Tier 2
2486,8.0,1,2,0,72,4.8,Yes,No,87,67,NotPlaced,
2487,8.1,1,3,2,85,4.7,Yes,Yes,68,88,Placed,Tier 2
2488,6.5,1,2,1,82,4.0,No,Yes,55,62,NotPlaced,
2489,7.7,1,3,0,86,4.1,Yes,Yes,77,58,NotPlaced,
2490,8.2,1,1,2,72,4.4,No,No,83,68,NotPlaced,
2491,7.7,2,2,2,90,4.8,Yes,Yes,79,83,Placed,Tier 2
2492,8.6,1,2,2,90,4.6,Yes,Yes,81,87,Placed,Tier 1
2493,8.0,0,1,0,70,3.6,No,No,56,63,NotPlaced,
2494,7.5,1,2,0,71,4.0,Yes,No,55,66,NotPlaced,
2495,7.9,1,3,2,90,4.6,Yes,Yes,81,88,Placed,Tier 2
2496,7.4,1,1,1,66,4.0,No,Yes,55,67,NotPlaced,
2497,8.0,0,3,1,80,4.6,Yes,Yes,86,84,Placed,Tier 2
2498,8.4,1,2,0,82,4.4,Yes,Yes,71,83,NotPlaced,
2499,7.6,1,1,0,83,4.3,No,Yes,57,71,NotPlaced,
2500,8.5,0,1,0,81,4.2,Yes,Yes,74,65,Placed,Tier 2
2501,8.0,1,2,0,90,4.3,Yes,Yes,75,70,NotPlaced,
2502,7.8,0,2,0,80,4.1,No,Yes,60,83,Placed,Tier 2
2503,7.7,1,1,0,67,4.0,No,No,55,69,NotPlaced,
2504,7.8,2,3,2,84,4.7,Yes,Yes,81,86,Placed,Tier 2
2505,7.5,1,2,2,72,3.9,Yes,Yes,55,71,NotPlaced,
2506,8.3,1,3,2,90,4.8,Yes,Yes,85,86,Placed,Tier 2
2507,8.3,1,0,0,73,4.6,Yes,Yes,70,85,Placed,Tier 2
2508,6.9,0,2,0,79,4.1,No,Yes,63,64,NotPlaced,
2509,6.8,1,1,1,72,4.3,No,Yes,65,60,Placed,Tier 3
2510,7.3,1,1,1,66,3.6,No,Yes,55,65,NotPlaced,
2511,8.2,2,3,2,87,4.8,Yes,Yes,77,86,Placed,Tier 2
2512,8.1,0,2,0,81,4.8,No,Yes,88,82,NotPlaced,
2513,6.8,1,1,1,78,4.1,Yes,No,78,86,NotPlaced,
2514,7.7,1,2,0,68,3.7,No,Yes,74,71,NotPlaced,
2515,7.4,2,1,0,74,4.5,Yes,Yes,67,68,NotPlaced,
2516,8.2,2,3,2,90,4.5,Yes,Yes,90,67,Placed,Tier 2
2517,8.0,1,3,0,89,4.5,Yes,Yes,79,78,Placed,Tier 2
2518,6.7,2,3,2,85,4.2,Yes,Yes,64,64,NotPlaced,
2519,6.8,0,1,1,62,3.5,No,No,55,63,NotPlaced,
2520,7.7,0,2,0,81,4.2,No,Yes,75,60,NotPlaced,
2521,7.6,1,1,0,69,3.9,No,No,59,64,NotPlaced,
2522,8.1,1,1,2,76,4.0,No,Yes,71,71,NotPlaced,
2523,7.5,1,2,0,75,3.9,No,No,56,66,NotPlaced,
2524,8.4,1,3,2,85,4.8,Yes,Yes,76,82,Placed,Tier 2
2525,7.8,0,2,1,74,4.5,No,Yes,74,81,Placed,Tier 2
2526,6.9,0,1,1,73,3.5,No,Yes,69,63,NotPlaced,
2527,8.2,0,2,1,68,4.3,Yes,Yes,62,68,Placed,Tier 3
2528,7.0,0,1,1,75,4.0,No,Yes,58,73,NotPlaced,
2529,6.8,1,2,2,76,3.7,Yes,Yes,55,63,NotPlaced,
2530,8.3,0,3,0,90,4.8,Yes,Yes,74,85,Placed,Tier 2
2531,8.5,2,3,2,87,4.4,Yes,Yes,77,71,Placed,Tier 1
2532,7.3,1,1,2,76,4.3,No,No,55,70,Placed,Tier 2
2533,7.5,1,3,0,83,4.7,Yes,Yes,59,87,Placed,Tier 2
2534,6.5,1,2,1,78,4.5,No,No,57,66,NotPlaced,
2535,7.2,1,1,1,73,3.6,No,No,56,65,Placed,Tier 2
2536,8.1,1,3,2,90,4.8,Yes,Yes,86,80,Placed,Tier 2
2537,7.4,1,1,0,90,4.4,No,Yes,58,63,NotPlaced,
2538,7.4,0,2,2,78,3.8,No,Yes,80,70,NotPlaced,
2539,8.4,2,3,2,90,4.8,Yes,Yes,69,63,Placed,Tier 2
2540,7.5,1,3,1,84,4.8,Yes,Yes,72,67,Placed,Tier 2
2541,6.8,0,2,2,84,4.5,No,No,67,70,NotPlaced,
2542,8.4,1,2,2,72,4.6,Yes,Yes,70,67,NotPlaced,
2543,8.4,1,3,2,90,4.8,Yes,Yes,85,88,Placed,Tier 2
2544,7.6,1,2,0,90,4.8,Yes,Yes,77,86,Placed,Tier 2
2545,8.2,0,1,1,85,4.7,Yes,No,81,66,NotPlaced,
2546,8.3,1,3,1,72,4.3,Yes,Yes,55,67,NotPlaced,
2547,6.9,1,2,1,60,4.8,Yes,Yes,69,69,NotPlaced,
2548,8.7,1,3,0,87,4.8,Yes,Yes,65,82,NotPlaced,
2549,7.5,1,1,1,72,4.4,No,Yes,60,69,NotPlaced,
2550,7.6,1,2,0,86,4.2,No,Yes,58,65,NotPlaced,
2551,7.6,2,3,0,78,3.7,Yes,Yes,72,84,Placed,Tier 2
2552,8.5,2,1,1,80,3.6,Yes,No,83,68,NotPlaced,
2553,6.9,2,3,3,80,4.8,Yes,No,82,86,Placed,Tier 3
2554,8.0,1,3,2,90,4.8,No,Yes,85,88,Placed,Tier 2
2555,8.2,2,3,2,90,4.1,Yes,Yes,73,69,Placed,Tier 2
2556,8.2,1,3,2,89,4.5,Yes,Yes,84,88,Placed,Tier 2
2557,8.4,1,2,2,86,4.8,No,Yes,87,85,Placed,Tier 2
2558,8.2,1,3,2,90,4.8,Yes,Yes,75,81,Placed,Tier 2
2559,7.5,0,1,0,77,4.3,No,Yes,61,69,NotPlaced,
2560,8.4,1,3,2,90,4.8,Yes,Yes,87,83,Placed,Tier 2
2561,8.3,2,3,2,90,4.8,Yes,Yes,68,88,Placed,Tier 2
2562,8.4,0,2,2,86,4.7,Yes,Yes,66,87,NotPlaced,
2563,7.5,1,2,0,77,4.8,No,Yes,55,59,NotPlaced,
2564,7.6,1,1,2,73,4.2,Yes,No,64,76,NotPlaced,
2565,7.6,2,2,2,79,4.8,Yes,Yes,76,82,Placed,Tier 2
2566,8.3,1,2,0,76,4.4,Yes,Yes,82,84,Placed,Tier 2
2567,7.5,1,1,0,68,4.8,No,Yes,63,69,NotPlaced,
2568,7.4,1,1,0,66,3.8,Yes,Yes,62,65,NotPlaced,
2569,8.3,0,1,1,69,4.1,Yes,Yes,60,66,NotPlaced,
2570,8.4,1,3,2,90,4.7,Yes,Yes,81,88,Placed,Tier 2
2571,7.1,1,1,0,74,4.7,Yes,No,78,70,NotPlaced,
2572,8.4,0,2,0,81,3.8,Yes,Yes,65,65,Placed,Tier 2
2573,8.1,0,3,2,87,4.8,Yes,No,90,83,Placed,Tier 2
2574,7.4,1,1,3,74,4.1,No,Yes,61,63,NotPlaced,
2575,7.8,1,1,2,62,3.9,No,No,60,62,NotPlaced,
2576,8.2,2,3,0,81,4.7,Yes,No,79,61,NotPlaced,
2577,7.4,1,3,2,87,4.4,No,Yes,78,72,NotPlaced,
2578,6.6,1,1,1,83,3.9,Yes,No,70,66,NotPlaced,
2579,6.7,0,2,0,82,4.3,No,Yes,55,62,NotPlaced,
2580,6.5,0,1,1,73,3.8,No,Yes,55,71,NotPlaced,
2581,8.0,0,1,1,67,4.1,Yes,Yes,62,61,Placed,Tier 3
2582,7.9,1,3,0,78,4.2,No,Yes,55,74,Placed,Tier 2
2583,6.5,2,3,2,81,3.3,No,Yes,83,76,Placed,Tier 3
2584,8.7,2,3,2,90,4.8,Yes,Yes,81,80,Placed,Tier 1
2585,8.8,2,3,2,85,4.7,Yes,No,86,86,Placed,Tier 1
2586,6.6,1,1,0,60,4.2,No,Yes,62,67,NotPlaced,
2587,7.4,1,2,0,73,3.3,No,Yes,57,66,NotPlaced,
2588,8.8,1,1,0,69,4.7,Yes,Yes,70,83,NotPlaced,
2589,7.3,2,2,1,85,4.8,No,No,56,69,NotPlaced,
2590,8.5,2,3,2,90,4.7,No,Yes,76,82,Placed,Tier 1
2591,7.9,2,2,1,88,4.5,Yes,Yes,83,73,Placed,Tier 2
2592,6.6,1,3,2,76,4.5,Yes,Yes,74,84,Placed,Tier 3
2593,8.2,2,2,0,72,4.8,No,Yes,72,64,NotPlaced,
2594,7.5,1,2,1,76,4.2,No,Yes,55,71,NotPlaced,
2595,7.7,1,1,0,73,4.0,Yes,Yes,65,75,Placed,Tier 2
2596,8.2,2,3,2,90,4.8,Yes,Yes,85,83,Placed,Tier 2
2597,7.5,1,2,1,77,4.6,Yes,Yes,84,65,NotPlaced,
2598,7.1,1,1,1,87,4.2,No,No,75,70,NotPlaced,
2599,7.7,1,2,0,84,4.7,No,Yes,72,61,NotPlaced,
2600,7.3,1,1,0,68,4.3,No,No,55,72,NotPlaced,
2601,7.9,0,1,0,69,3.8,No,Yes,66,61,NotPlaced,
2602,8.2,0,2,2,90,4.8,Yes,Yes,77,83,Placed,Tier 2
2603,6.8,1,1,0,80,4.3,No,Yes,55,76,Placed,Tier 3
2604,7.3,1,1,0,62,4.1,No,No,57,73,NotPlaced,
2605,7.9,2,3,2,90,4.7,Yes,Yes,75,74,Placed,Tier 2
2606,8.4,2,3,2,90,4.8,Yes,Yes,81,88,Placed,Tier 2
2607,8.6,2,3,2,79,4.8,Yes,Yes,75,86,Placed,Tier 2
2608,8.5,1,1,0,80,4.6,No,No,61,69,NotPlaced,
2609,7.8,2,3,0,81,4.5,Yes,Yes,77,81,NotPlaced,
2610,7.3,0,3,2,90,4.1,Yes,Yes,80,80,Placed,Tier 2
2611,7.6,0,1,1,65,4.2,Yes,Yes,58,65,NotPlaced,
2612,8.5,0,2,2,86,4.8,No,Yes,55,69,Placed,Tier 2
2613,8.5,2,3,2,90,4.8,Yes,Yes,79,80,Placed,Tier 1
2614,8.4,2,3,2,90,4.5,Yes,Yes,84,85,NotPlaced,
2615,7.7,0,1,1,72,3.8,Yes,Yes,63,68,NotPlaced,
2616,7.7,0,2,0,80,4.3,No,Yes,75,67,NotPlaced,
2617,7.4,2,1,2,90,4.7,Yes,Yes,81,88,NotPlaced,
2618,6.6,1,1,0,72,4.1,Yes,No,58,64,Placed,Tier 3
2619,7.4,1,0,1,67,3.6,No,No,55,63,NotPlaced,
2620,7.9,2,1,0,77,4.3,Yes,No,77,84,NotPlaced,
2621,8.6,2,3,2,84,4.5,Yes,Yes,81,85,Placed,Tier 2
2622,7.5,1,1,1,69,3.7,No,No,55,63,NotPlaced,
2623,6.7,1,1,0,70,3.6,No,No,64,69,NotPlaced,
2624,7.8,1,3,2,90,4.1,Yes,No,70,86,NotPlaced,
2625,7.7,1,1,0,82,3.7,No,Yes,55,81,Placed,Tier 2
2626,7.6,1,1,0,89,4.2,No,Yes,55,68,NotPlaced,
2627,6.6,1,1,0,87,4.8,No,No,56,65,NotPlaced,
2628,6.7,2,1,2,77,4.1,No,Yes,58,57,NotPlaced,
2629,7.5,1,1,1,65,3.7,Yes,Yes,55,61,NotPlaced,
2630,8.4,1,3,1,80,4.4,Yes,Yes,74,80,NotPlaced,
2631,7.6,1,3,0,80,4.7,No,No,77,70,NotPlaced,
2632,7.5,1,2,0,62,3.9,No,No,71,72,NotPlaced,
2633,8.4,2,2,0,80,4.0,Yes,No,71,84,NotPlaced,
2634,7.5,1,1,0,80,4.7,No,No,56,82,Placed,Tier 2
2635,7.9,1,2,1,86,4.6,Yes,Yes,82,62,Placed,Tier 2
2636,6.5,0,1,0,76,4.6,Yes,Yes,79,67,NotPlaced,
2637,8.3,1,3,2,90,4.8,Yes,Yes,76,88,Placed,Tier 2
2638,8.1,1,3,2,86,4.6,Yes,Yes,88,84,Placed,Tier 2
2639,7.6,0,1,0,69,3.4,No,No,60,74,NotPlaced,
2640,8.4,2,3,2,90,4.8,Yes,Yes,85,78,Placed,Tier 2
2641,8.0,0,1,0,81,3.1,No,No,65,59,NotPlaced,
2642,8.1,1,2,0,89,4.8,Yes,Yes,77,83,NotPlaced,
2643,8.5,0,2,1,89,4.8,Yes,Yes,56,72,Placed,Tier 2
2644,8.9,2,1,2,90,4.7,Yes,Yes,75,84,Placed,Tier 1
2645,7.3,1,1,1,80,4.7,No,No,55,67,NotPlaced,
2646,7.0,2,1,0,75,3.8,Yes,Yes,69,67,Placed,Tier 2
2647,6.8,1,1,1,65,4.5,No,Yes,55,62,NotPlaced,
2648,7.4,0,1,0,72,3.6,No,No,60,71,NotPlaced,
2649,8.5,1,3,1,89,4.6,Yes,Yes,78,82,NotPlaced,
2650,7.9,2,1,3,70,4.0,Yes,Yes,67,81,Placed,Tier 2
2651,8.5,1,2,0,85,4.3,No,Yes,55,83,Placed,Tier 1
2652,7.6,0,2,2,76,4.2,Yes,Yes,78,84,NotPlaced,
2653,7.8,2,3,2,90,4.6,Yes,Yes,79,88,Placed,Tier 2
2654,7.3,1,1,1,67,3.4,No,No,55,68,NotPlaced,
2655,8.5,1,3,3,88,4.4,Yes,Yes,75,83,Placed,Tier 1
2656,8.5,2,2,2,90,4.8,Yes,Yes,84,71,Placed,Tier 1
2657,6.5,0,1,2,63,3.9,No,No,59,70,NotPlaced,
2658,7.4,1,3,2,83,4.8,No,Yes,68,88,Placed,Tier 2
2659,7.6,1,2,0,75,3.9,Yes,Yes,57,62,NotPlaced,
2660,7.5,1,3,2,78,4.6,Yes,Yes,74,84,Placed,Tier 2
2661,8.5,2,2,3,67,4.6,Yes,No,58,80,NotPlaced,
2662,7.5,1,2,0,74,4.3,No,No,55,65,NotPlaced,
2663,6.5,1,1,1,72,4.4,No,No,58,67,NotPlaced,
2664,7.7,0,3,0,83,4.2,Yes,Yes,71,82,NotPlaced,
2665,7.5,0,1,0,80,4.5,Yes,Yes,79,73,NotPlaced,
2666,7.6,1,3,0,72,4.0,Yes,No,66,74,NotPlaced,
2667,8.2,2,3,2,90,4.8,Yes,Yes,73,83,Placed,Tier 2
2668,6.5,0,1,1,60,3.2,No,No,62,74,NotPlaced,
2669,6.9,0,1,0,73,3.0,No,No,62,62,NotPlaced,
2670,8.6,2,3,2,90,4.8,Yes,Yes,75,78,Placed,Tier 1
2671,6.8,1,1,0,82,4.2,No,No,59,72,NotPlaced,
2672,8.4,1,1,1,82,4.3,Yes,Yes,60,82,NotPlaced,
2673,6.7,1,2,0,90,4.7,Yes,Yes,55,82,Placed,Tier 3
2674,7.5,1,1,2,78,4.4,No,Yes,76,74,NotPlaced,
2675,8.1,1,1,1,78,4.3,No,Yes,58,63,NotPlaced,
2676,8.3,1,3,1,81,4.3,Yes,Yes,79,88,NotPlaced,
2677,6.5,0,1,0,72,4.6,No,No,79,58,NotPlaced,
2678,7.2,1,2,3,78,4.5,Yes,Yes,70,74,NotPlaced,
2679,8.5,1,3,2,84,4.6,Yes,Yes,74,85,Placed,Tier 2
2680,7.2,1,1,1,66,3.8,Yes,No,67,67,NotPlaced,
2681,6.5,1,1,0,77,3.9,Yes,No,67,71,NotPlaced,
2682,6.5,1,1,1,79,3.8,No,Yes,60,69,NotPlaced,
2683,6.5,0,2,0,79,3.6,No,Yes,72,70,NotPlaced,
2684,6.5,1,2,0,73,3.6,Yes,Yes,84,72,NotPlaced,
2685,7.0,1,2,0,72,4.1,No,Yes,71,73,NotPlaced,
2686,8.4,1,3,1,83,4.2,Yes,Yes,85,81,Placed,Tier 2
2687,7.9,1,3,0,83,4.6,Yes,Yes,81,68,Placed,Tier 2
2688,8.5,2,3,1,90,4.7,Yes,Yes,72,77,Placed,Tier 1
2689,8.4,1,3,2,77,4.5,Yes,Yes,82,80,Placed,Tier 2
2690,6.5,1,2,0,84,4.7,No,Yes,55,60,NotPlaced,
2691,6.5,1,2,1,73,4.1,No,Yes,65,68,NotPlaced,
2692,7.6,1,2,0,80,3.7,No,Yes,69,63,NotPlaced,
2693,8.4,1,3,2,86,4.7,Yes,Yes,80,84,Placed,Tier 2
2694,8.3,0,1,2,84,4.8,Yes,Yes,83,82,Placed,Tier 2
2695,7.6,1,2,0,73,4.4,No,Yes,56,66,Placed,Tier 2
2696,7.7,1,1,1,66,3.3,No,No,55,62,NotPlaced,
2697,7.2,1,2,0,69,4.5,No,Yes,56,67,Placed,Tier 3
2698,8.3,2,2,2,77,4.0,Yes,Yes,84,81,Placed,Tier 2
2699,8.6,1,3,1,85,4.6,Yes,Yes,71,84,Placed,Tier 1
2700,8.4,2,3,2,90,4.8,Yes,Yes,75,84,Placed,Tier 2
2701,6.7,1,1,0,86,4.8,No,Yes,55,64,Placed,Tier 3
2702,7.3,0,1,0,81,4.2,No,Yes,59,60,NotPlaced,
2703,8.5,2,3,2,90,4.8,Yes,Yes,83,85,Placed,Tier 1
2704,7.3,1,1,0,78,3.7,No,No,55,70,NotPlaced,
2705,7.5,1,2,2,72,4.1,Yes,Yes,66,70,NotPlaced,
2706,8.6,2,3,2,90,4.7,Yes,Yes,85,82,Placed,Tier 1
2707,8.8,1,3,3,90,4.8,Yes,Yes,75,84,NotPlaced,
2708,7.5,0,2,0,80,4.4,No,Yes,65,68,NotPlaced,
2709,8.5,2,1,2,83,4.3,Yes,Yes,65,84,NotPlaced,
2710,7.9,2,3,2,90,4.8,Yes,Yes,81,87,Placed,Tier 2
2711,6.6,1,1,1,71,4.0,No,Yes,55,63,NotPlaced,
2712,8.5,2,3,2,90,4.7,Yes,Yes,80,84,Placed,Tier 1
2713,6.8,1,1,0,73,4.3,No,No,63,68,NotPlaced,
2714,8.6,1,2,2,76,4.4,Yes,No,79,84,NotPlaced,
2715,6.5,1,1,1,79,4.2,Yes,Yes,82,69,Placed,Tier 3
2716,6.5,1,1,0,69,4.3,No,Yes,55,68,NotPlaced,
2717,6.5,0,3,0,71,3.8,No,Yes,63,66,NotPlaced,
2718,8.4,0,3,0,86,4.6,Yes,Yes,90,83,Placed,Tier 2
2719,6.5,0,1,0,68,3.6,No,Yes,60,75,NotPlaced,
2720,8.2,0,3,2,78,4.8,Yes,No,61,71,Placed,Tier 2
2721,7.5,1,1,0,69,4.3,No,No,60,71,NotPlaced,
2722,7.4,0,1,1,69,3.5,No,Yes,57,85,NotPlaced,
2723,8.3,2,2,0,78,4.1,No,Yes,60,83,Placed,Tier 2
2724,7.7,0,3,0,87,4.7,Yes,Yes,81,60,Placed,Tier 2
2725,7.4,1,1,2,84,4.7,Yes,Yes,80,75,Placed,Tier 2
2726,8.4,1,2,0,78,4.2,Yes,Yes,69,70,NotPlaced,
2727,7.6,1,3,2,84,4.2,Yes,Yes,75,83,NotPlaced,
2728,7.9,0,3,1,77,4.0,Yes,Yes,55,61,NotPlaced,
2729,7.6,1,1,0,75,3.6,No,Yes,55,68,NotPlaced,
2730,7.6,0,2,0,79,4.6,No,Yes,76,72,NotPlaced,
2731,6.6,1,2,1,62,3.4,No,Yes,58,62,NotPlaced,
2732,8.1,1,3,2,89,4.8,Yes,Yes,75,82,Placed,Tier 2
2733,7.4,1,2,1,71,4.3,Yes,Yes,67,73,NotPlaced,
2734,7.7,2,3,2,90,4.8,Yes,Yes,81,85,Placed,Tier 2
2735,6.5,1,1,1,72,3.3,No,Yes,55,62,NotPlaced,
2736,8.1,2,3,2,90,4.7,Yes,Yes,76,88,Placed,Tier 2
2737,7.6,2,2,1,84,4.8,Yes,Yes,90,84,NotPlaced,
2738,7.9,0,1,2,77,4.8,Yes,Yes,83,82,Placed,Tier 2
2739,8.5,1,3,2,88,4.8,Yes,Yes,83,83,NotPlaced,
2740,8.1,2,3,2,82,4.7,Yes,Yes,83,86,Placed,Tier 2
2741,8.4,2,3,0,86,4.7,Yes,Yes,84,83,Placed,Tier 2
2742,8.8,2,3,2,90,4.8,Yes,Yes,77,81,Placed,Tier 1
2743,7.6,1,3,0,80,4.8,Yes,Yes,73,78,Placed,Tier 2
2744,8.3,2,3,2,90,4.8,Yes,Yes,80,88,Placed,Tier 2
2745,8.2,0,1,1,68,3.8,Yes,No,79,83,Placed,Tier 3
2746,6.5,0,1,0,72,4.1,No,No,56,68,NotPlaced,
2747,7.7,2,3,0,71,3.8,No,No,73,74,NotPlaced,
2748,7.9,1,2,1,70,4.3,No,Yes,58,71,NotPlaced,
2749,8.1,2,3,2,85,4.6,Yes,Yes,82,85,Placed,Tier 2
2750,8.6,1,3,0,90,4.8,Yes,Yes,87,81,Placed,Tier 1
2751,7.7,0,2,1,72,4.4,No,Yes,58,66,NotPlaced,
2752,8.6,0,3,2,90,4.8,Yes,Yes,77,83,Placed,Tier 2
2753,8.1,1,2,0,81,4.2,No,No,55,70,NotPlaced,
2754,6.5,1,1,0,70,4.2,No,Yes,63,72,NotPlaced,
2755,8.2,1,2,2,80,4.4,Yes,Yes,68,87,Placed,Tier 2
2756,8.4,2,3,2,90,4.4,Yes,Yes,74,88,Placed,Tier 2
2757,8.4,2,3,2,90,4.8,Yes,Yes,81,81,Placed,Tier 2
2758,8.6,1,3,3,78,4.7,Yes,Yes,76,87,Placed,Tier 2
2759,6.5,1,1,1,74,3.8,No,No,69,64,NotPlaced,
2760,7.5,2,1,1,82,4.7,No,No,76,68,NotPlaced,
2761,8.3,1,1,3,76,4.2,No,Yes,56,83,NotPlaced,
2762,8.0,0,3,2,87,4.5,Yes,Yes,83,81,Placed,Tier 2
2763,7.6,2,1,0,90,4.8,No,Yes,68,74,NotPlaced,
2764,8.0,0,3,1,86,4.3,Yes,Yes,75,66,Placed,Tier 2
2765,8.5,1,1,2,90,4.7,Yes,Yes,75,88,Placed,Tier 1
2766,8.4,2,1,1,79,4.3,Yes,Yes,74,68,Placed,Tier 2
2767,8.2,0,3,0,90,4.5,Yes,No,88,77,NotPlaced,
2768,7.9,0,3,2,89,4.7,Yes,Yes,78,82,Placed,Tier 2
2769,6.5,0,2,2,77,4.6,No,Yes,72,83,NotPlaced,
2770,8.1,0,1,0,68,4.2,No,No,55,59,NotPlaced,
2771,7.3,0,1,0,64,3.7,No,No,62,72,NotPlaced,
2772,8.5,0,1,2,83,4.2,Yes,No,79,73,Placed,Tier 2
2773,8.3,1,3,2,87,4.8,Yes,Yes,79,85,Placed,Tier 2
2774,7.7,0,3,0,83,4.5,Yes,Yes,80,82,NotPlaced,
2775,9.0,0,3,2,86,4.8,Yes,Yes,79,86,Placed,Tier 2
2776,7.0,1,2,1,78,4.0,No,No,55,71,NotPlaced,
2777,7.5,1,1,1,71,4.5,No,No,55,69,NotPlaced,
2778,7.1,0,1,1,69,4.8,No,No,65,66,NotPlaced,
2779,8.2,1,2,2,71,4.4,Yes,Yes,73,87,Placed,Tier 2
2780,8.1,2,3,2,82,4.2,Yes,Yes,72,82,NotPlaced,
2781,7.3,0,1,1,84,4.7,No,No,55,68,NotPlaced,
2782,8.4,1,3,1,79,4.0,Yes,Yes,80,83,NotPlaced,
2783,7.5,1,2,2,89,4.8,Yes,Yes,70,84,Placed,Tier 2
2784,7.5,1,3,1,84,4.0,Yes,No,74,70,Placed,Tier 2
2785,7.4,1,3,0,85,4.6,No,No,62,65,NotPlaced,
2786,6.5,1,1,1,76,4.2,No,Yes,63,67,NotPlaced,
2787,6.8,1,3,2,83,4.7,Yes,No,64,80,NotPlaced,
2788,8.6,1,3,2,87,4.1,Yes,Yes,80,86,Placed,Tier 1
2789,6.8,0,1,0,84,4.1,Yes,Yes,62,86,Placed,Tier 3
2790,7.5,1,1,1,77,3.8,No,Yes,63,65,NotPlaced,
2791,8.4,1,3,2,85,4.2,Yes,Yes,89,88,Placed,Tier 2
2792,6.7,2,1,2,82,4.6,Yes,Yes,82,70,NotPlaced,
2793,8.5,1,2,0,87,4.7,No,Yes,55,70,Placed,Tier 1
2794,8.2,0,3,0,86,4.0,Yes,Yes,67,80,Placed,Tier 2
2795,6.5,1,1,1,79,4.4,Yes,Yes,74,71,NotPlaced,
2796,8.1,1,3,2,90,4.5,Yes,Yes,76,82,Placed,Tier 2
2797,7.0,0,1,0,69,4.5,Yes,No,62,67,NotPlaced,
2798,7.5,0,1,1,72,3.5,No,Yes,55,65,NotPlaced,
2799,7.9,1,1,0,80,3.8,No,No,55,72,NotPlaced,
2800,6.9,0,1,0,70,4.3,No,No,57,63,NotPlaced,
2801,8.8,1,3,2,90,4.8,Yes,Yes,81,88,Placed,Tier 1
2802,8.4,2,3,2,90,4.8,Yes,Yes,82,80,NotPlaced,
2803,8.3,1,3,2,87,4.4,Yes,Yes,76,83,Placed,Tier 2
2804,6.7,1,3,1,76,4.4,Yes,Yes,84,83,Placed,Tier 3
2805,7.4,1,1,1,77,4.1,No,No,55,64,NotPlaced,
2806,7.4,2,3,2,75,4.2,No,Yes,80,66,NotPlaced,
2807,6.7,1,1,0,74,3.9,Yes,Yes,74,66,NotPlaced,
2808,7.7,1,2,1,81,4.8,Yes,Yes,81,82,Placed,Tier 2
2809,7.5,0,1,1,67,4.4,No,Yes,80,60,NotPlaced,
2810,6.5,1,1,0,77,3.9,Yes,Yes,78,67,NotPlaced,
2811,6.5,1,2,1,89,4.6,No,Yes,75,73,NotPlaced,
2812,8.5,1,3,1,82,4.7,Yes,Yes,80,70,Placed,Tier 2
2813,7.9,1,2,2,90,4.2,Yes,Yes,81,86,Placed,Tier 2
2814,7.2,1,1,1,67,4.3,No,No,74,72,NotPlaced,
2815,7.4,2,2,1,74,3.8,No,Yes,55,69,NotPlaced,
2816,8.6,1,2,0,80,4.2,No,No,55,68,NotPlaced,
2817,8.5,0,3,2,90,4.7,Yes,Yes,81,81,Placed,Tier 2
2818,8.4,2,2,3,90,4.6,Yes,Yes,77,83,Placed,Tier 2
2819,7.5,1,1,1,79,3.2,No,Yes,61,65,NotPlaced,
2820,7.8,1,2,0,75,4.5,No,Yes,55,71,Placed,Tier 2
2821,8.1,2,3,2,90,4.8,Yes,Yes,81,87,Placed,Tier 2
2822,8.6,2,3,2,79,4.8,Yes,Yes,78,78,Placed,Tier 2
2823,7.6,1,3,1,86,4.6,Yes,Yes,67,62,NotPlaced,
2824,7.5,1,3,3,68,4.1,Yes,Yes,67,71,NotPlaced,
2825,7.3,1,1,0,84,4.5,No,Yes,55,75,NotPlaced,
2826,6.5,1,2,1,74,3.2,No,No,59,68,NotPlaced,
2827,6.6,0,1,0,61,3.8,No,No,66,61,NotPlaced,
2828,7.8,1,1,1,83,4.0,No,Yes,67,69,Placed,Tier 2
2829,7.5,1,1,1,60,3.0,No,No,60,69,NotPlaced,
2830,8.4,2,2,2,77,4.8,Yes,Yes,71,84,Placed,Tier 2
2831,7.1,2,3,2,88,4.5,Yes,Yes,75,70,Placed,Tier 2
2832,8.0,2,3,1,73,4.4,Yes,Yes,81,68,NotPlaced,
2833,7.2,1,3,2,80,4.6,No,No,79,84,Placed,Tier 2
2834,8.1,1,2,2,84,4.3,Yes,Yes,75,84,NotPlaced,
2835,6.6,1,2,0,60,4.7,Yes,Yes,55,69,NotPlaced,
2836,8.6,2,2,1,74,4.0,No,No,59,63,NotPlaced,
2837,6.8,1,1,1,71,4.3,No,Yes,60,62,NotPlaced,
2838,7.3,1,1,0,70,3.9,No,No,61,64,NotPlaced,
2839,7.9,1,2,1,86,4.8,No,Yes,70,60,NotPlaced,
2840,7.5,1,1,0,71,4.0,No,No,60,57,NotPlaced,
